X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-123.155762,44.767166,0,0,14080,82,2020/09/27 23:52:04+00,,,,,,,,,,,,,,,,,,,,,
-123.155823,44.767162,0,0,14081,82,2020/09/27 23:52:05+00,,,,,,,,,,,,,,,,,,,,,
-123.155876,44.767159,0,0,14082,82.2,2020/09/27 23:52:06+00,,,,,,,,,,,,,,,,,,,,,
-123.15593,44.767159,0,0,14083,82.2,2020/09/27 23:52:07+00,,,,,,,,,,,,,,,,,,,,,
-123.155983,44.767155,0,0,14084,82.3999999,2020/09/27 23:52:08+00,,,,,,,,,,,,,,,,,,,,,
-123.156029,44.767155,0,0,14085,82.6,2020/09/27 23:52:09+00,,,,,,,,,,,,,,,,,,,,,
-123.156075,44.767151,0,0,14086,82.6,2020/09/27 23:52:10+00,,,,,,,,,,,,,,,,,,,,,
-123.15612,44.767151,0,0,14087,83,2020/09/27 23:52:11+00,,,,,,,,,,,,,,,,,,,,,
-123.156166,44.767147,0,0,14088,83.2,2020/09/27 23:52:12+00,,,,,,,,,,,,,,,,,,,,,
-123.156219,44.767147,0,0,14089,83.3999999,2020/09/27 23:52:13+00,,,,,,,,,,,,,,,,,,,,,
-123.156265,44.767147,0,0,14090,83.6,2020/09/27 23:52:14+00,,,,,,,,,,,,,,,,,,,,,
-123.156311,44.767147,0,0,14091,83.7999999,2020/09/27 23:52:15+00,,,,,,,,,,,,,,,,,,,,,
-123.156364,44.767147,0,0,14092,84,2020/09/27 23:52:16+00,,,,,,,,,,,,,,,,,,,,,
-123.15641,44.767147,0,0,14093,84.2,2020/09/27 23:52:17+00,,,,,,,,,,,,,,,,,,,,,
-123.156464,44.767147,0,0,14094,84.2,2020/09/27 23:52:18+00,,,,,,,,,,,,,,,,,,,,,
-123.156509,44.767147,0,0,14095,84.3999999,2020/09/27 23:52:19+00,,,,,,,,,,,,,,,,,,,,,
-123.156563,44.767147,0,0,14096,84.3999999,2020/09/27 23:52:20+00,,,,,,,,,,,,,,,,,,,,,
-123.156609,44.767147,0,0,14097,84.6,2020/09/27 23:52:21+00,,,,,,,,,,,,,,,,,,,,,
-123.156662,44.767147,0,0,14098,84.7999999,2020/09/27 23:52:22+00,,,,,,,,,,,,,,,,,,,,,
-123.156715,44.767151,0,0,14099,84.7999999,2020/09/27 23:52:23+00,,,,,,,,,,,,,,,,,,,,,
-123.156769,44.767147,0,0,14100,84.6,2020/09/27 23:52:24+00,,,,,,,,,,,,,,,,,,,,,
-123.156815,44.767147,0,0,14101,84.7999999,2020/09/27 23:52:25+00,,,,,,,,,,,,,,,,,,,,,
-123.156868,44.767143,0,0,14102,84.7999999,2020/09/27 23:52:26+00,,,,,,,,,,,,,,,,,,,,,
-123.156914,44.767139,0,0,14103,85,2020/09/27 23:52:27+00,,,,,,,,,,,,,,,,,,,,,
-123.15696,44.767139,0,0,14104,85,2020/09/27 23:52:28+00,,,,,,,,,,,,,,,,,,,,,
-123.157005,44.767139,0,0,14105,85.2,2020/09/27 23:52:29+00,,,,,,,,,,,,,,,,,,,,,
-123.157059,44.767143,0,0,14106,85.3999999,2020/09/27 23:52:30+00,,,,,,,,,,,,,,,,,,,,,
-123.157104,44.767143,0,0,14107,85.6,2020/09/27 23:52:31+00,,,,,,,,,,,,,,,,,,,,,
-123.15715,44.767143,0,0,14108,85.6,2020/09/27 23:52:32+00,,,,,,,,,,,,,,,,,,,,,
-123.157196,44.767143,0,0,14109,85.6,2020/09/27 23:52:33+00,,,,,,,,,,,,,,,,,,,,,
-123.157242,44.767139,0,0,14110,85.6,2020/09/27 23:52:34+00,,,,,,,,,,,,,,,,,,,,,
-123.157288,44.767139,0,0,14111,85.7999999,2020/09/27 23:52:35+00,,,,,,,,,,,,,,,,,,,,,
-123.157333,44.767143,0,0,14112,85.7999999,2020/09/27 23:52:36+00,,,,,,,,,,,,,,,,,,,,,
-123.157379,44.767143,0,0,14113,85.7999999,2020/09/27 23:52:37+00,,,,,,,,,,,,,,,,,,,,,
-123.157433,44.767139,0,0,14114,85.7999999,2020/09/27 23:52:38+00,,,,,,,,,,,,,,,,,,,,,
-123.157486,44.767136,0,0,14115,86,2020/09/27 23:52:39+00,,,,,,,,,,,,,,,,,,,,,
-123.157539,44.767136,0,0,14116,86,2020/09/27 23:52:40+00,,,,,,,,,,,,,,,,,,,,,
-123.157593,44.767136,0,0,14117,86,2020/09/27 23:52:41+00,,,,,,,,,,,,,,,,,,,,,
-123.157639,44.767139,0,0,14118,86.2,2020/09/27 23:52:42+00,,,,,,,,,,,,,,,,,,,,,
-123.157684,44.767139,0,0,14119,86.2,2020/09/27 23:52:43+00,,,,,,,,,,,,,,,,,,,,,
-123.157745,44.767139,0,0,14120,86.3999999,2020/09/27 23:52:44+00,,,,,,,,,,,,,,,,,,,,,
-123.157799,44.767139,0,0,14121,86.6,2020/09/27 23:52:45+00,,,,,,,,,,,,,,,,,,,,,
-123.157852,44.767139,0,0,14122,86.6,2020/09/27 23:52:46+00,,,,,,,,,,,,,,,,,,,,,
-123.157906,44.767139,0,0,14123,86.6,2020/09/27 23:52:47+00,,,,,,,,,,,,,,,,,,,,,
-123.157959,44.767136,0,0,14124,86.7999999,2020/09/27 23:52:48+00,,,,,,,,,,,,,,,,,,,,,
-123.158005,44.767136,0,0,14125,86.7999999,2020/09/27 23:52:49+00,,,,,,,,,,,,,,,,,,,,,
-123.158051,44.7671319,0,0,14126,87,2020/09/27 23:52:50+00,,,,,,,,,,,,,,,,,,,,,
-123.158104,44.7671319,0,0,14127,87,2020/09/27 23:52:51+00,,,,,,,,,,,,,,,,,,,,,
-123.158157,44.7671319,0,0,14128,87,2020/09/27 23:52:52+00,,,,,,,,,,,,,,,,,,,,,
-123.158203,44.7671319,0,0,14129,87,2020/09/27 23:52:53+00,,,,,,,,,,,,,,,,,,,,,
-123.158249,44.7671319,0,0,14130,87.2,2020/09/27 23:52:54+00,,,,,,,,,,,,,,,,,,,,,
-123.158302,44.7671319,0,0,14131,87.2,2020/09/27 23:52:55+00,,,,,,,,,,,,,,,,,,,,,
-123.158348,44.7671319,0,0,14132,87.2,2020/09/27 23:52:56+00,,,,,,,,,,,,,,,,,,,,,
-123.158394,44.767128,0,0,14133,87.2,2020/09/27 23:52:57+00,,,,,,,,,,,,,,,,,,,,,
-123.15844,44.767124,0,0,14134,87.3999999,2020/09/27 23:52:58+00,,,,,,,,,,,,,,,,,,,,,
-123.158485,44.767124,0,0,14135,87.6,2020/09/27 23:52:59+00,,,,,,,,,,,,,,,,,,,,,
-123.158531,44.767124,0,0,14136,87.6,2020/09/27 23:53:00+00,,,,,,,,,,,,,,,,,,,,,
-123.158577,44.767128,0,0,14137,87.7999999,2020/09/27 23:53:01+00,,,,,,,,,,,,,,,,,,,,,
-123.158623,44.767128,0,0,14138,87.7999999,2020/09/27 23:53:02+00,,,,,,,,,,,,,,,,,,,,,
-123.158661,44.767128,0,0,14139,88,2020/09/27 23:53:03+00,,,,,,,,,,,,,,,,,,,,,
-123.158699,44.767128,0,0,14140,88.2,2020/09/27 23:53:04+00,,,,,,,,,,,,,,,,,,,,,
-123.158745,44.767128,0,0,14141,88.2,2020/09/27 23:53:05+00,,,,,,,,,,,,,,,,,,,,,
-123.158791,44.767124,0,0,14142,88.3999999,2020/09/27 23:53:06+00,,,,,,,,,,,,,,,,,,,,,
-123.158836,44.767124,0,0,14143,88.6,2020/09/27 23:53:07+00,,,,,,,,,,,,,,,,,,,,,
-123.158897,44.767124,0,0,14144,88.6,2020/09/27 23:53:08+00,,,,,,,,,,,,,,,,,,,,,
-123.158951,44.76712,0,0,14145,88.7999999,2020/09/27 23:53:09+00,,,,,,,,,,,,,,,,,,,,,
-123.158997,44.767117,0,0,14146,88.7999999,2020/09/27 23:53:10+00,,,,,,,,,,,,,,,,,,,,,
-123.159042,44.76712,0,0,14147,89,2020/09/27 23:53:11+00,,,,,,,,,,,,,,,,,,,,,
-123.159096,44.76712,0,0,14148,89,2020/09/27 23:53:12+00,,,,,,,,,,,,,,,,,,,,,
-123.159142,44.76712,0,0,14149,89.2,2020/09/27 23:53:13+00,,,,,,,,,,,,,,,,,,,,,
-123.159187,44.76712,0,0,14150,89.2,2020/09/27 23:53:14+00,,,,,,,,,,,,,,,,,,,,,
-123.159233,44.76712,0,0,14151,89.3999999,2020/09/27 23:53:15+00,,,,,,,,,,,,,,,,,,,,,
-123.159286,44.767117,0,0,14152,89.3999999,2020/09/27 23:53:16+00,,,,,,,,,,,,,,,,,,,,,
-123.159332,44.76712,0,0,14153,89.3999999,2020/09/27 23:53:17+00,,,,,,,,,,,,,,,,,,,,,
-123.159386,44.767117,0,0,14154,89.3999999,2020/09/27 23:53:18+00,,,,,,,,,,,,,,,,,,,,,
-123.159431,44.767117,0,0,14155,89.6,2020/09/27 23:53:19+00,,,,,,,,,,,,,,,,,,,,,
-123.159477,44.767113,0,0,14156,89.6,2020/09/27 23:53:20+00,,,,,,,,,,,,,,,,,,,,,
-123.159531,44.767113,0,0,14157,89.6,2020/09/27 23:53:21+00,,,,,,,,,,,,,,,,,,,,,
-123.159576,44.767113,0,0,14158,89.7999999,2020/09/27 23:53:22+00,,,,,,,,,,,,,,,,,,,,,
-123.15963,44.767113,0,0,14159,89.7999999,2020/09/27 23:53:23+00,,,,,,,,,,,,,,,,,,,,,
-123.159683,44.767109,0,0,14160,89.7999999,2020/09/27 23:53:24+00,,,,,,,,,,,,,,,,,,,,,
-123.159729,44.767109,0,0,14161,90,2020/09/27 23:53:25+00,,,,,,,,,,,,,,,,,,,,,
-123.159782,44.767109,0,0,14162,90,2020/09/27 23:53:26+00,,,,,,,,,,,,,,,,,,,,,
-123.159828,44.767109,0,0,14163,90.2,2020/09/27 23:53:27+00,,,,,,,,,,,,,,,,,,,,,
-123.159874,44.767109,0,0,14164,90.3999999,2020/09/27 23:53:28+00,,,,,,,,,,,,,,,,,,,,,
-123.159927,44.767113,0,0,14165,90.6,2020/09/27 23:53:29+00,,,,,,,,,,,,,,,,,,,,,
-123.159973,44.767113,0,0,14166,90.6,2020/09/27 23:53:30+00,,,,,,,,,,,,,,,,,,,,,
-123.160027,44.767109,0,0,14167,90.7999999,2020/09/27 23:53:31+00,,,,,,,,,,,,,,,,,,,,,
-123.160072,44.767109,0,0,14168,91,2020/09/27 23:53:32+00,,,,,,,,,,,,,,,,,,,,,
-123.160118,44.767105,0,0,14169,91,2020/09/27 23:53:33+00,,,,,,,,,,,,,,,,,,,,,
-123.160164,44.767105,0,0,14170,91.2,2020/09/27 23:53:34+00,,,,,,,,,,,,,,,,,,,,,
-123.160217,44.767105,0,0,14171,91.2,2020/09/27 23:53:35+00,,,,,,,,,,,,,,,,,,,,,
-123.160263,44.767105,0,0,14172,91.2,2020/09/27 23:53:36+00,,,,,,,,,,,,,,,,,,,,,
-123.160309,44.767105,0,0,14173,91.3999999,2020/09/27 23:53:37+00,,,,,,,,,,,,,,,,,,,,,
-123.160355,44.767105,0,0,14174,91.3999999,2020/09/27 23:53:38+00,,,,,,,,,,,,,,,,,,,,,
-123.160408,44.7671009,0,0,14175,91.6,2020/09/27 23:53:39+00,,,,,,,,,,,,,,,,,,,,,
-123.160454,44.7671009,0,0,14176,91.7999999,2020/09/27 23:53:40+00,,,,,,,,,,,,,,,,,,,,,
-123.1605,44.7671009,0,0,14177,92,2020/09/27 23:53:41+00,,,,,,,,,,,,,,,,,,,,,
-123.160545,44.7671009,0,0,14178,92.2,2020/09/27 23:53:42+00,,,,,,,,,,,,,,,,,,,,,
-123.160583,44.767097,0,0,14179,92.2,2020/09/27 23:53:43+00,,,,,,,,,,,,,,,,,,,,,
-123.160629,44.767094,0,0,14180,92.3999999,2020/09/27 23:53:44+00,,,,,,,,,,,,,,,,,,,,,
-123.160667,44.767094,0,0,14181,92.3999999,2020/09/27 23:53:45+00,,,,,,,,,,,,,,,,,,,,,
-123.160713,44.76709,0,0,14182,92.3999999,2020/09/27 23:53:46+00,,,,,,,,,,,,,,,,,,,,,
-123.160759,44.767086,0,0,14183,92.6,2020/09/27 23:53:47+00,,,,,,,,,,,,,,,,,,,,,
-123.160805,44.767078,0,0,14184,92.6,2020/09/27 23:53:48+00,,,,,,,,,,,,,,,,,,,,,
-123.160858,44.767071,0,0,14185,92.7999999,2020/09/27 23:53:49+00,,,,,,,,,,,,,,,,,,,,,
-123.160904,44.767059,0,0,14186,92.7999999,2020/09/27 23:53:50+00,,,,,,,,,,,,,,,,,,,,,
-123.160957,44.7670559,0,0,14187,93,2020/09/27 23:53:51+00,,,,,,,,,,,,,,,,,,,,,
-123.161003,44.767048,0,0,14188,93.2,2020/09/27 23:53:52+00,,,,,,,,,,,,,,,,,,,,,
-123.161049,44.76704,0,0,14189,93.2,2020/09/27 23:53:53+00,,,,,,,,,,,,,,,,,,,,,
-123.161095,44.767029,0,0,14190,93.3999999,2020/09/27 23:53:54+00,,,,,,,,,,,,,,,,,,,,,
-123.161133,44.76701,0,0,14191,93.3999999,2020/09/27 23:53:55+00,,,,,,,,,,,,,,,,,,,,,
-123.161171,44.766991,0,0,14192,93.6,2020/09/27 23:53:56+00,,,,,,,,,,,,,,,,,,,,,
-123.161209,44.766972,0,0,14193,93.6,2020/09/27 23:53:57+00,,,,,,,,,,,,,,,,,,,,,
-123.161247,44.766953,0,0,14194,93.7999999,2020/09/27 23:53:58+00,,,,,,,,,,,,,,,,,,,,,
-123.161278,44.76693,0,0,14195,93.7999999,2020/09/27 23:53:59+00,,,,,,,,,,,,,,,,,,,,,
-123.161308,44.766903,0,0,14196,94,2020/09/27 23:54:00+00,,,,,,,,,,,,,,,,,,,,,
-123.161339,44.766876,0,0,14197,94,2020/09/27 23:54:01+00,,,,,,,,,,,,,,,,,,,,,
-123.161369,44.766846,0,0,14198,94,2020/09/27 23:54:02+00,,,,,,,,,,,,,,,,,,,,,
-123.161392,44.766819,0,0,14199,94.2,2020/09/27 23:54:03+00,,,,,,,,,,,,,,,,,,,,,
-123.161415,44.766785,0,0,14200,94.2,2020/09/27 23:54:04+00,,,,,,,,,,,,,,,,,,,,,
-123.161438,44.766754,0,0,14201,94.2,2020/09/27 23:54:05+00,,,,,,,,,,,,,,,,,,,,,
-123.161461,44.76672,0,0,14202,94.2,2020/09/27 23:54:06+00,,,,,,,,,,,,,,,,,,,,,
-123.161476,44.766685,0,0,14203,94.2,2020/09/27 23:54:07+00,,,,,,,,,,,,,,,,,,,,,
-123.161491,44.766647,0,0,14204,94.2,2020/09/27 23:54:08+00,,,,,,,,,,,,,,,,,,,,,
-123.161507,44.766609,0,0,14205,94.2,2020/09/27 23:54:09+00,,,,,,,,,,,,,,,,,,,,,
-123.161514,44.766571,0,0,14206,94.2,2020/09/27 23:54:10+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.766533,0,0,14207,94.2,2020/09/27 23:54:11+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.766491,0,0,14208,94.2,2020/09/27 23:54:12+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.766453,0,0,14209,94.2,2020/09/27 23:54:13+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.766411,0,0,14210,94.2,2020/09/27 23:54:14+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.766365,0,0,14211,94.2,2020/09/27 23:54:15+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.766319,0,0,14212,94,2020/09/27 23:54:16+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.76627,0,0,14213,94,2020/09/27 23:54:17+00,,,,,,,,,,,,,,,,,,,,,
-123.16153,44.766224,0,0,14214,94,2020/09/27 23:54:18+00,,,,,,,,,,,,,,,,,,,,,
-123.16153,44.7661779,0,0,14215,94,2020/09/27 23:54:19+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.766129,0,0,14216,94,2020/09/27 23:54:20+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.766083,0,0,14217,93.7999999,2020/09/27 23:54:21+00,,,,,,,,,,,,,,,,,,,,,
-123.161514,44.766033,0,0,14218,93.7999999,2020/09/27 23:54:22+00,,,,,,,,,,,,,,,,,,,,,
-123.161514,44.76598,0,0,14219,93.6,2020/09/27 23:54:23+00,,,,,,,,,,,,,,,,,,,,,
-123.161514,44.765934,0,0,14220,93.6,2020/09/27 23:54:24+00,,,,,,,,,,,,,,,,,,,,,
-123.161514,44.765881,0,0,14221,93.6,2020/09/27 23:54:25+00,,,,,,,,,,,,,,,,,,,,,
-123.161507,44.765831,0,0,14222,93.3999999,2020/09/27 23:54:26+00,,,,,,,,,,,,,,,,,,,,,
-123.161507,44.7657809,0,0,14223,93.3999999,2020/09/27 23:54:27+00,,,,,,,,,,,,,,,,,,,,,
-123.161507,44.765728,0,0,14224,93.2,2020/09/27 23:54:28+00,,,,,,,,,,,,,,,,,,,,,
-123.161514,44.765675,0,0,14225,93,2020/09/27 23:54:29+00,,,,,,,,,,,,,,,,,,,,,
-123.161507,44.765621,0,0,14226,92.7999999,2020/09/27 23:54:30+00,,,,,,,,,,,,,,,,,,,,,
-123.161507,44.765564,0,0,14227,92.7999999,2020/09/27 23:54:31+00,,,,,,,,,,,,,,,,,,,,,
-123.161507,44.765507,0,0,14228,92.6,2020/09/27 23:54:32+00,,,,,,,,,,,,,,,,,,,,,
-123.161507,44.765446,0,0,14229,92.2,2020/09/27 23:54:33+00,,,,,,,,,,,,,,,,,,,,,
-123.161514,44.765381,0,0,14230,92.2,2020/09/27 23:54:34+00,,,,,,,,,,,,,,,,,,,,,
-123.161507,44.765316,0,0,14231,92,2020/09/27 23:54:35+00,,,,,,,,,,,,,,,,,,,,,
-123.161507,44.765244,0,0,14232,91.7999999,2020/09/27 23:54:36+00,,,,,,,,,,,,,,,,,,,,,
-123.161507,44.765167,0,0,14233,91.6,2020/09/27 23:54:37+00,,,,,,,,,,,,,,,,,,,,,
-123.161507,44.765091,0,0,14234,91.2,2020/09/27 23:54:38+00,,,,,,,,,,,,,,,,,,,,,
-123.161507,44.765011,0,0,14235,91,2020/09/27 23:54:39+00,,,,,,,,,,,,,,,,,,,,,
-123.161507,44.764927,0,0,14236,90.6,2020/09/27 23:54:40+00,,,,,,,,,,,,,,,,,,,,,
-123.161507,44.764839,0,0,14237,90.2,2020/09/27 23:54:41+00,,,,,,,,,,,,,,,,,,,,,
-123.161507,44.7647509,0,0,14238,89.7999999,2020/09/27 23:54:42+00,,,,,,,,,,,,,,,,,,,,,
-123.161514,44.764656,0,0,14239,89.3999999,2020/09/27 23:54:43+00,,,,,,,,,,,,,,,,,,,,,
-123.161514,44.764557,0,0,14240,89,2020/09/27 23:54:44+00,,,,,,,,,,,,,,,,,,,,,
-123.161514,44.7644499,0,0,14241,88.3999999,2020/09/27 23:54:45+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.764347,0,0,14242,88,2020/09/27 23:54:46+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.76424,0,0,14243,87.6,2020/09/27 23:54:47+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.764133,0,0,14244,87,2020/09/27 23:54:48+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.764023,0,0,14245,86.3999999,2020/09/27 23:54:49+00,,,,,,,,,,,,,,,,,,,,,
-123.16153,44.763908,0,0,14246,85.7999999,2020/09/27 23:54:50+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.763786,0,0,14247,85.2,2020/09/27 23:54:51+00,,,,,,,,,,,,,,,,,,,,,
-123.16153,44.763664,0,0,14248,84.6,2020/09/27 23:54:52+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.763546,0,0,14249,84,2020/09/27 23:54:53+00,,,,,,,,,,,,,,,,,,,,,
-123.161514,44.763416,0,0,14250,83.3999999,2020/09/27 23:54:54+00,,,,,,,,,,,,,,,,,,,,,
-123.161507,44.76329,0,0,14251,82.7999999,2020/09/27 23:54:55+00,,,,,,,,,,,,,,,,,,,,,
-123.161507,44.7631609,0,0,14252,82.2,2020/09/27 23:54:56+00,,,,,,,,,,,,,,,,,,,,,
-123.161514,44.763035,0,0,14253,81.6,2020/09/27 23:54:57+00,,,,,,,,,,,,,,,,,,,,,
-123.161514,44.762905,0,0,14254,81,2020/09/27 23:54:58+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.762775,0,0,14255,80.2,2020/09/27 23:54:59+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.762642,0,0,14256,79.6,2020/09/27 23:55:00+00,,,,,,,,,,,,,,,,,,,,,
-123.161514,44.7625079,0,0,14257,78.7999999,2020/09/27 23:55:01+00,,,,,,,,,,,,,,,,,,,,,
-123.161514,44.762383,0,0,14258,78,2020/09/27 23:55:02+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.762249,0,0,14259,77.2,2020/09/27 23:55:03+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.762108,0,0,14260,76.3999999,2020/09/27 23:55:04+00,,,,,,,,,,,,,,,,,,,,,
-123.161514,44.761971,0,0,14261,75.6,2020/09/27 23:55:05+00,,,,,,,,,,,,,,,,,,,,,
-123.161514,44.761826,0,0,14262,75,2020/09/27 23:55:06+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.761684,0,0,14263,74.3999999,2020/09/27 23:55:07+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.761547,0,0,14264,73.6,2020/09/27 23:55:08+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.761406,0,0,14265,73,2020/09/27 23:55:09+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.761265,0,0,14266,72.3999999,2020/09/27 23:55:10+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.761131,0,0,14267,71.7999999,2020/09/27 23:55:11+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.760986,0,0,14268,71.3999999,2020/09/27 23:55:12+00,,,,,,,,,,,,,,,,,,,,,
-123.161514,44.760849,0,0,14269,70.7999999,2020/09/27 23:55:13+00,,,,,,,,,,,,,,,,,,,,,
-123.161514,44.760715,0,0,14270,70.3999999,2020/09/27 23:55:14+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.760582,0,0,14271,70,2020/09/27 23:55:15+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.760445,0,0,14272,69.6,2020/09/27 23:55:16+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.760307,0,0,14273,69.2,2020/09/27 23:55:17+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.760178,0,0,14274,69,2020/09/27 23:55:18+00,,,,,,,,,,,,,,,,,,,,,
-123.161514,44.760044,0,0,14275,68.6,2020/09/27 23:55:19+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.759918,0,0,14276,68.2,2020/09/27 23:55:20+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.759796,0,0,14277,68,2020/09/27 23:55:21+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.75967,0,0,14278,67.7999999,2020/09/27 23:55:22+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.759548,0,0,14279,67.6,2020/09/27 23:55:23+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.759426,0,0,14280,67.3999999,2020/09/27 23:55:24+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.7593,0,0,14281,67.2,2020/09/27 23:55:25+00,,,,,,,,,,,,,,,,,,,,,
-123.161514,44.759182,0,0,14282,67.2,2020/09/27 23:55:26+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.759075,0,0,14283,67,2020/09/27 23:55:27+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.758961,0,0,14284,67,2020/09/27 23:55:28+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.758854,0,0,14285,66.7999999,2020/09/27 23:55:29+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.758739,0,0,14286,66.7999999,2020/09/27 23:55:30+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.758636,0,0,14287,66.7999999,2020/09/27 23:55:31+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.75853,0,0,14288,66.7999999,2020/09/27 23:55:32+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.758423,0,0,14289,66.7999999,2020/09/27 23:55:33+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.75832,0,0,14290,66.6,2020/09/27 23:55:34+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.758221,0,0,14291,66.6,2020/09/27 23:55:35+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.758125,0,0,14292,66.6,2020/09/27 23:55:36+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.758026,0,0,14293,66.3999999,2020/09/27 23:55:37+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.757923,0,0,14294,66.3999999,2020/09/27 23:55:38+00,,,,,,,,,,,,,,,,,,,,,
-123.161514,44.757824,0,0,14295,66.2,2020/09/27 23:55:39+00,,,,,,,,,,,,,,,,,,,,,
-123.161514,44.757736,0,0,14296,66.2,2020/09/27 23:55:40+00,,,,,,,,,,,,,,,,,,,,,
-123.161514,44.7576449,0,0,14297,66,2020/09/27 23:55:41+00,,,,,,,,,,,,,,,,,,,,,
-123.161507,44.757545,0,0,14298,66,2020/09/27 23:55:42+00,,,,,,,,,,,,,,,,,,,,,
-123.161507,44.757446,0,0,14299,65.7999999,2020/09/27 23:55:43+00,,,,,,,,,,,,,,,,,,,,,
-123.161514,44.7573549,0,0,14300,65.6,2020/09/27 23:55:44+00,,,,,,,,,,,,,,,,,,,,,
-123.161514,44.757256,0,0,14301,65.6,2020/09/27 23:55:45+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.757156,0,0,14302,65.3999999,2020/09/27 23:55:46+00,,,,,,,,,,,,,,,,,,,,,
-123.16153,44.757065,0,0,14303,65.2,2020/09/27 23:55:47+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.756981,0,0,14304,65.2,2020/09/27 23:55:48+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.756886,0,0,14305,65.2,2020/09/27 23:55:49+00,,,,,,,,,,,,,,,,,,,,,
-123.161522,44.756798,0,0,14306,65,2020/09/27 23:55:50+00,,,,,,,,,,,,,,,,,,,,,
-123.161514,44.756706,0,0,14307,65,2020/09/27 23:55:51+00,,,,,,,,,,,,,,,,,,,,,
-123.161514,44.7566149,0,0,14308,64.7999999,2020/09/27 23:55:52+00,,,,,,,,,,,,,,,,,,,,,
-123.161514,44.756527,0,0,14309,64.6,2020/09/27 23:55:53+00,,,,,,,,,,,,,,,,,,,,,
-123.161514,44.756424,0,0,14310,64.3999999,2020/09/27 23:55:54+00,,,,,,,,,,,,,,,,,,,,,
-123.161499,44.756317,0,0,14311,64,2020/09/27 23:55:55+00,,,,,,,,,,,,,,,,,,,,,
-123.161499,44.75621,0,0,14312,64,2020/09/27 23:55:56+00,,,,,,,,,,,,,,,,,,,,,
-123.161507,44.7561,0,0,14313,63.7999999,2020/09/27 23:55:57+00,,,,,,,,,,,,,,,,,,,,,
-123.161507,44.755985,0,0,14314,63.3999999,2020/09/27 23:55:58+00,,,,,,,,,,,,,,,,,,,,,
-123.161514,44.755882,0,0,14315,63.2,2020/09/27 23:55:59+00,,,,,,,,,,,,,,,,,,,,,
-123.161514,44.755787,0,0,14316,63,2020/09/27 23:56:00+00,,,,,,,,,,,,,,,,,,,,,
